new_seasons_id,recipe_name,recipe_link,recipe_image,ingredients,directions
100830,Bacon-Cheddar Corn on the Cob,https://www.newseasonsmarket.com/recipes/bacon-cheddar-corn-cob/,https://cdn.newseasonsmarket.com/wp-content/uploads/2017/05/BaconCorn-FEATURED-1.jpg,"['6 slices bacon', '4 ears of corn, shucked', '1 cup shredded extra-sharp white cheddar cheese', '2 tablespoons mayonnaise', '1 teaspoon garlic salt', '1 teaspoon chile powder (optional)']","['Stack the bacon slices and cut in half lengthwise, then cut crosswise into ½-inch pieces. In a large sauté pan set over medium-high heat, sauté bacon until crisp. Use a slotted spoon to transfer to paper towels. Blot off the excess grease and finely chop. Combine with shredded cheese on a dinner plate.', 'Bring a large pot of water to a boil. Add the corn and boil until kernels are tender, about 3 minutes. Drain and allow to cool for a few minutes until easy to handle. Alternatively, grill the corn over a medium-hot grill, turning occasionally, until kernels are tender, about 8 minutes.', 'Coat each corn with a heaping teaspoon of mayonnaise, sprinkle lightly with garlic salt, then roll in the bacon-cheddar cheese mixture, pressing lightly to help it adhere. Sprinkle with chile powder if you like, and serve.']"
100831,Summer Sangria,https://www.newseasonsmarket.com/recipes/summer-sangria/,,"['Zest of one orange, left in wide ribbons', '1/2 cup orange juice', '1 lemon, sliced in cartwheels', '1/2 cup lemon juice', '1 bottle dry, hearty red wine', '3/4 cup sugar', '2 fresh peaches', '1 cup sliced strawberries', '1 cup club soda']","['Put orange zest, lemon slices, juices and wine in pitcher. Refrigerate at least 4 hours.', '1 hour before serving, stir in sugar and fruit and continue chilling.', 'Add soda when ready to serve.']"
100832,Grilled Avocado,https://www.newseasonsmarket.com/recipes/grilled-avocado/,,"['2 ripe avocados', '2 tbsp. fresh lime juice', '1 1/2 tbsp olive oil', 'Salt, to taste']",['Cut avocado in half and remove seed. Drizzle with fresh lime juice and brush lightly with olive oil. Gently place cut side down on grill over hot coals for 2-3 minutes. Season with salt to taste. Optional: fill with fresh salsa or your favorite fresh ingredients.']
100833,Strawberry Nectarine Salsa,https://www.newseasonsmarket.com/recipes/nectarine-salsa/,https://cdn.newseasonsmarket.com/wp-content/uploads/2017/05/Strawberry-Nectarine-Salsa.jpeg,"['8 strawberries, diced', '2 nectarines, peeled and diced', '1/2 red onion, diced', '1 clove garlic, minced', '1 tomato, diced', '1/2 jalapeno pepper, diced', '3 green onions, finely sliced', '1/2 cup chopped cilantro', '1/2 tsp sugar', '1/2 tsp salt', '1 lime, juiced']",['Combine all ingredients in a bowl and serve immediately with your favorite tortilla chips!']
100834,Left Coast Potato Salad,https://www.newseasonsmarket.com/recipes/left-coast-potato-salad/,,"['1 1/2 cup Annie’s Artichoke Parmesan Dressing', '1 pound Yukon gold potatoes, scrubbed, unpeeled', '1/2 cup fresh Italian parsley, chopped', '1/2 cup Kalamata olive, pitted and halved', '3/4 cup canned artichoke, chopped', '1/4 cup green onion, thinly sliced', '1 tablespoon capers, drained', '2 cloves fresh garlic, minced', 'Salt, to taste', 'Black pepper, to taste']","['In a large pot of boiling water, cook the diced potatoes until fork tender. Drain and set aside to cool. Once cooled, add the potatoes to a large mixing bowl.', 'Add the fresh parsley, Kalamata olives, artichokes, green onion, capers, garlic and Annie’s Artichoke and Parmesan Dressing. Toss well to blend and season to taste with salt and pepper. Cover and keep in refrigerator an hour or until thoroughly chilled.', 'Just before serving, adjust seasonings if necessary.']"
100835,Cherrybomb Sangria,https://www.newseasonsmarket.com/recipes/cherrybomb-sangria/,https://cdn.newseasonsmarket.com/wp-content/uploads/2017/06/Cherrybomb_Sangeria.jpg,"['1 Bottle of Moscato', '⅓ c Amaretto Liqueur', '¾ lb Cherries', 'Club Soda']","['Mix together Moscato wine, Amaretto, and cherries and refrigerate for 24-48 hours. After cherries have properly soaked, fill up ⅓ of each glass with mixture and top with club soda. Kick back and enjoy!']"
100836,BABY BACK RIBS WITH BOURBON BBQ SAUCE,https://www.newseasonsmarket.com/recipes/baby-back-ribs-bourbon-bbq-sauce/,https://cdn.newseasonsmarket.com/wp-content/uploads/2017/06/baby_back_ribs.jpg,"['2 teaspoons smoked paprika', '1 teaspoon garlic powder', '1 teaspoon ground cumin', '¼ teaspoon cayenne pepper', '2 teaspoons kosher salt', '1 teaspoon freshly ground black pepper', '2 racks (about 5 pounds) baby back or country-style pork ribs', '½ cup Podnah’s Barbecue Sauce', '¼ cup bourbon (preferably Woodford Reserve Double Oaked)', '2 to 3 tablespoons packed dark brown sugar']","['Preheat oven to 350 degrees. Combine smoked paprika, garlic powder, cumin, cayenne, salt and pepper in a small bowl. Place each rack of ribs on a sheet of foil large enough to wrap around it. Sprinkle both sides of each rack generously with the spice mixture and rub it in (you may not use it all). Wrap racks in the foil and place each on a rimmed baking sheet. Bake ribs until fully cooked and tender, roughly 2 hours for baby backs and 3 hours for spareribs.', 'Unwrap the ribs and pour the meat juices into a measuring cup (reserve for making the sauce). When ribs have cooled, rewrap in the foil and refrigerate (ribs can be cooked several days ahead).', 'In a small saucepan, combine the barbecue sauce, bourbon, brown sugar, and ½ cup of the meat juices. Bring to a simmer over medium-high heat and cook until reduced by one-third, about 5 minutes. (Sauce can be made several days ahead and refrigerated.)', 'Preheat a charcoal or gas grill to medium-hot (you should be able to hold your hand 5 inches above the grate for 5 to 7 seconds before it gets too hot). Lightly oil the cooking grate, set the ribs on it and brush with barbecue sauce. Grill, brushing with the sauce and turning every few minutes, until ribs are hot and coated with a few layers of sauce, about 10 minutes.', 'To serve, cut between each rib and divide among plates. Serve the leftover sauce at the table.']"
100837,Grilled Peaches with Goat Cheese,https://www.newseasonsmarket.com/recipes/grilled-peaches-goat-cheese/,https://cdn.newseasonsmarket.com/wp-content/uploads/2016/05/Grilled_Peaches_Goat_Cheese.jpg,"['3 peaches, halved and pitted', '6 ounces fresh goat cheese', '6-8 fresh basil leaves, sliced', '1/4 cup honey', 'Non-GMO canola oil', 'Kosher salt to taste', 'Cracked black pepper to taste', 'Pinch of cayenne (optional)']","['Brush cut halves with canola oil and season with salt & pepper.', 'Grill each peach on the cut side, just long enough to mark them.', 'Warm honey in a small pot or in microwave, then brush onto grilled surface of each peach half. Reserve a portion of honey for drizzling.', 'Cool completely.', 'Fill each peach cavity with 1 ounce goat cheese.', 'Garnish with sliced basil and drizzle with remaining warm honey. Optional: add a pinch of cayenne to honey before drizzling.']"
100838,Grilled Peach and Mozzarella Summer Salad,https://www.newseasonsmarket.com/recipes/grilled-white-peach-mozzarella-summer-salad/,https://cdn.newseasonsmarket.com/wp-content/uploads/2017/07/tout-peach.jpg,"['3/4 cup balsamic vinegar', '2 ripe peaches, halved and pitted', '4 tsp. extra-virgin olive oil', '4 cups lightly packed baby spring mix', '1 cup Ciliegine (cherry-sized fresh mozzarella balls)', 'Kosher salt and freshly ground black pepper']","['Preheat a gas or charcoal grill to medium heat.', 'Bring vinegar to a boil in a saucepan over medium heat.', 'Reduce heat and simmer until the mixture is thick and syrupy\xad—reduced to about ¼ cup. (Reduction will thicken a bit as it cools, do not overcook.) Remove from heat.', 'Coat peaches with half the olive oil and season with salt and pepper. Grill flesh side down until lightly charred, about 3-4 minutes. Allow to cool and slice each half into thirds.', 'In a medium bowl, toss the greens with the remaining 2 teaspoons of olive oil and season to taste with salt and pepper. Plate greens and top with mozzarella and peaches. Drizzle with balsamic reduction and season with salt and pepper to taste.']"
100839,Cantaloupe Mint Sorbet,https://www.newseasonsmarket.com/recipes/cantaloupe-mint-sorbet/,https://cdn.newseasonsmarket.com/wp-content/uploads/2017/07/Sorbet.jpg,"['1 1/2 pounds cantaloupe (weight without seeds and rind), cut into small cubes and frozen', '1/4 cup freshly squeezed lime juice', '1/4 cup honey', '1/4 cup fresh mint, roughly chopped', 'Pinch of sea salt']","['Place all ingredients in food processor and process until smooth. Serve immediately or add it to the freezer to set up further, if necessary.']"
100840,Summer Marinades,https://www.newseasonsmarket.com/recipes/summer-marinades/,https://cdn.newseasonsmarket.com/wp-content/uploads/2018/05/Tout_2_Marinade-Recipes-Opt1-1.jpg,"['1/2 cup olive oil', '1 tsp sea salt', '1/2 tsp ground black pepper', '1/2 tsp paprika', '1/2 tsp cumin', '1/4 tsp cayenne pepper', '2 cloves garlic chopped', '3 tbsp chopped shallots', '1/2 cup chopped fresh parsley', '1 1/2 cups your fave local lager', '¾ cup orange juice', '½ cup reduced-sodium tamari sauce', '¼ cup honey', '¼ cup chopped fresh garlic', '2 tbsp grated peeled ginger root', '¾ tsp crushed red pepper flake (optional)', '.5 cup olive oil', '2/3 cup vegetable broth', '.5 cup fresh lemon juice', '2 tbsp maple syrup', '4 tsp minced garlic', '2 tsp Italian seasoning', 'Salt and fresh ground black pepper to taste', '2 cup finely chopped shallots', '2 cup ketchup', '2/3 cup packed brown sugar', '2/3 cup red wine vinegar', '2 tbsp Worcestershire sauce', '1/4 tsp crushed red pepper', '2 cup soy sauce', '1 cup sugar', '1 cup sesame oil', '2 1/2 tbsp sesame seeds', '2 1/2 tbsp ginger', '2 1/2 tbsp garlic powder']","['FOR HERB MARINADE: Pour olive oil into mixing bowl.\nIn another small bowl, combine salt, pepper, paprika, cumin, and cayenne pepper. Whisk into olive oil.\nAdd garlic, onions, and parsley. Whisk together until combined. Slowly add beer (so as not to add bubbles/foam).\nPour marinade over the chicken in a plastic zipper bag. Remove as much air as and seal to close.\nMarinate in refrigerator 1 hour or overnight for best results.', 'FOR TERIYAKI: Whisk together orange juice, tamari, maple, garlic, ginger and red pepper in mixing bowl.\nPour marinade over the meat in a plastic zipper bag. Remove as much air as and seal to close.\nMarinate in refrigerator: chicken or meat 4 to 12 hours, fish or seafood 30 to 45 minutes.', 'FOR PALEO LEMON GARLIC MARINADE: In a small bowl, whisk together olive oil, chicken broth, lemon juice, honey, garlic, Italian seasoning, salt and pepper.\nPour marinade over the meat in a plastic zipper bag. Remove as much air as and seal to close.\nMarinate in refrigerator 1 hour or overnight for best results.', 'FOR BBQ MARINADE: Combine all ingredients in small saucepan, stirring until sugar is dissolved. Remove 2 cup to use as marinade. Bring remaining suace to a boil. Reduce heat to low and simmer about 10 to 15 minutes, stirring occasionally until desired sauce consistency is reached. Set aside for use as sauce on cooked beef.\nMarinade beef in 2 cups of sauce for 15 minutes to 2 hours for tender steaks; 6 hours or as long as overnight for less tender steaks, turning occasionally.\nDiscard marinade and grill steaks until desired doneness, then serve with previously set aside sauce.', 'FOR THAI MARINADE: In a small bowl, whisk together all ingredients.\nPour marinade over the meat in a plastic zipper bag. Remove as much air as and seal to close.\nMarinate in refrigerator for 15 minutes to 2 hours for tender steaks; 6 hours or as long as overnight for less tender steaks, turning occasionally.']"
100841,Kathy Unger’s Spinach and Strawberry Salad—Unger Farms,https://www.newseasonsmarket.com/recipes/ungers-spinach-strawberry-salad/,https://cdn.newseasonsmarket.com/wp-content/uploads/2018/05/Early-Summer-Arrivals-Facebook_Carousel-3-600x600.jpg,"['1/2 cup walnut oil', '1/2 cup thinly sliced shallots', '3 tablespoons red wine vinegar', '2 teaspoons Dijon mustard', 'Kosher salt', 'black pepper', '2 ounces Parmesan–shaved on top', '2 bunches of spinach (about 8 cups, loosely packed)', '1 pint strawberries, hulled (stems/leaves removed) and thinly sliced, divided', '1/2 cup coarsely chopped toasted walnuts', '2 ounces Parmesan–shaved on top']","['In a small saucepan over medium heat, warm the oil with the shallots.', 'Reduce heat to low and cook until the shallots are softened, but not browned.', 'Add the vinegar and mustard, whisking to emulsify.', 'Season to taste with salt/pepper.', 'In a large serving blow, place the spinach and season with salt/pepper then add strawberries and walnuts.', 'Add half of the vinaigrette, toss well to coat and then add more, one tablespoon at a time.', 'Shave Parmesan on top and garnish.']"
100842,Kathy Unger’s No Cooking Freezer Jam—Unger Farms,https://www.newseasonsmarket.com/recipes/ungers-no-cooking-freezer-jam/,https://cdn.newseasonsmarket.com/wp-content/uploads/2018/06/Early-Summer-Arrivals-Facebook_Carousel-4-600x600.jpg,"['2 cups crushed strawberries', '4 cups sugar', '3/4 cup water', '1 box of pectin']","['Remove strawberry caps. Crush berries one layer at a time.', 'Combine strawberries and sugar. Mix thoroughly and let stand 10 minutes.', 'Combine 1 box of pectin and water in a small sauce pan. Boil hard 1 minute, stirring constantly', 'Add pectin mixture to fruit mixture. Stir 3 minutes.', 'Ladle into 8 oz. jelly jam or freezer jam jars, leaving 1/2"" headspace.', 'Store in freezer. (May be stored in refrigerator up to 3 weeks.)']"
100843,Kiss of Ginger Melon—Savor Fresh Farms,https://www.newseasonsmarket.com/recipes/kiss-ginger-melon-savor-fresh/,https://cdn.newseasonsmarket.com/wp-content/uploads/2018/05/Ginger-Melon.jpeg,"['1 cup water', '2-3 inches peeled, minced ginger', '2 tbsp. sugar', '2 Kiss Melons (try one Honey and one Golden or Sugar) cut into bite-sized chunks', '3 tbsp. chopped basil, mint, or tarragon']","['Place water, ginger and sugar in a small saucepan and bring to a boil. (For a less intense ginger flavor, keep the ginger whole while boiling and remove from the syrup after cooking.)', 'Boil for 10-15 minutes, uncovered, until the liquid has reduced by about half and turns syrupy. Let the syrup cool before use.', 'Drizzle the ginger syrup over the melon chunks and top with fresh herbs.']"
100844,Summer Berry Dessert Pizza,https://www.newseasonsmarket.com/recipes/summer-berry-dessert-pizza/,https://cdn.newseasonsmarket.com/wp-content/uploads/2018/06/StrawberryPizza2.jpg,"['2 cups flour', '1 cup butter or margarine', '4 tablespoons powdered sugar', '6 ounces (2 packages) cream cheese', '8 ounces (1 container) whipped topping', '1 cup powdered sugar', '1 pint strawberries, 1/2 pint blueberries, 1/2 pint blackberries, washed']","['Preheat oven to 400 degrees. Spray round pizza pan and set aside.', 'Crust: In a medium bowl, cut flour, butter and powdered sugar into coarse crumbs. Press evenly into prepared pan. Bake 8-10 minutes or until lightly brown. Let cool.', 'Filling: Mix cream cheese, whipped topping and powdered sugar. Spread over crust and refrigerate until ready to use.', 'Arrange fresh sliced berries on top.']"
100845,Aquavit Spritz,https://www.newseasonsmarket.com/recipes/aquavit-spritz/,https://cdn.newseasonsmarket.com/wp-content/uploads/2018/07/aquavit-spritz.jpg,"['1.5 oz aquavit', '.25 oz RAFT Ginger Syrup', '.25 oz lemon juice', '4-6 dashes The Bitter Housewife Cardamom Bitters', '3 oz soda water']","['Combine all ingredients in a highball glass filled with ice.', 'Stir to mix.', 'Garnish with an orange twist.']"
100846,Blueberry Pomegranate Sparkle,https://www.newseasonsmarket.com/recipes/blueberry-pomegranate-sparkle/,https://cdn.newseasonsmarket.com/wp-content/uploads/2018/07/beverage.jpg,"['1 cup pomegranate juice', '1 cup blueberries', '1 cup coconut water', 'Sparkling water', 'Small splash of vodka']","['Pour pomegranate juice into ice cube tray. Freeze.', 'Place blueberries in another ice cube tray and pour coconut water over berries. Freeze.', 'When frozen, place pomegranate and coconut blueberry cubes in glasses. Pour sparkling water over the cubes, plus vodka.']"
100847,Summer Salmon with Grapes and Olives,https://www.newseasonsmarket.com/recipes/summer-salmon-grapes-olives/,https://cdn.newseasonsmarket.com/wp-content/uploads/2018/07/SalmonGrapes_IG.jpg,"['4 each 6 ounce Coho salmon', '2 tablespoons butter', '1/2 cup minced sweet onion', '1 cup red seedless grapes cut in half', '12 each pitted Castelvetrano olives sliced thin', '1 tablespoon each chopped parsley and green onion', '4 teaspoons sherry vinegar', 'Zest of 1 small lemon and juice from half of the lemon']","['Preheat oven to 400°. Salt and pepper salmon fillets and place on a parchment covered sheet pan. Bake 15-20 minutes, or until fully cooked (depending on thickness of fillets and desired doneness).', 'While salmon bakes, melt butter in a sauté pan on medium high heat and cook onions until they begin to soften. Add a pinch of salt. Add half of the grapes, olives, and cook until grapes start to release their juice. Remove from the heat and add parsley and green onion. Add remaining grapes, vinegar and zest. Add lemon juice to taste.', 'Top salmon with grapes and enjoy!']"
100848,Beer Can Grilled Chicken,https://www.newseasonsmarket.com/recipes/beer-can-grilled-chicken/,https://cdn.newseasonsmarket.com/wp-content/uploads/2018/07/BeerCanChicken.jpg,"['1 whole fryer chicken, around 4-5 lbs, cleaned and rinsed', '1 tbsp garlic powder', '1 tbsp ground cumin', '1/2 tbsp ground coriander', '1/2 tbsp smoked paprika', '1/2 tbsp sea salt', '1/4 tbsp ground black pepper', '2 tbsp olive oil', '½ can your favorite lager-style beer']","['Heat grill to medium heat (325-350 degrees).\nRub whole chicken liberally with olive oil.\nIn a small bowl mix together garlic powder, ground cumin, ground coriander, smoked paprika, sea salt and ground pepper.\nRub seasoning into chicken until well coated.\nPlace body cavity of chicken over beer can, and transfer to grill.\nGrill chicken until it reaches an internal temperature of 160 (thigh) and 180 (breast). This is a low and slow process—approximately 1 ½ hours.\nLet chicken rest before carving and serving.']"
100849,Summer Melon Frozé,https://www.newseasonsmarket.com/recipes/summer-melon-froze/,https://cdn.newseasonsmarket.com/wp-content/uploads/2018/08/Froze-Featured.jpg,"['1 bottle of New Seasons Partners in Crime Rosé', '½ sweet summer melon, peeled and seeded-cut into chunks', '¼ cup lime juice', 'Garnish of basil leaf and slice of cucumber']","['Pour rosé into a 13 x 9"" pan and freeze until almost solid (at least 6 hours)', 'Scrape rosé into a blender. Add melon and lime juice, Transfer blender jar to freezer and freeze until frozé is thickened 25–35 minutes', 'Serve in party glasses with a garnish of basil leaf and a slice of cucumber']"
100850,Strawberry Cobbler,https://www.newseasonsmarket.com/recipes/strawberry-cobbler/,,"['1 1/4 cup sugar', '1 cup self-rising flour', '1 cup milk', '1/2 cup melted butter', '1 tsp vanilla', '2 cups diced strawberries']","['Preheat oven to 350. Spray an 11"" x 8"" baking dish with non-stick cooking spray.', 'Whisk together 1 cup sugar and flour.', 'Add milk. Whisk until almost smooth.', 'Add melted butter and vanilla. Pour into your baking dish.', 'Top with strawberries and remaining sugar.', 'Bake for 45 minutes to 1 hour, until golden.', 'Serve with ice cream or whipped cream.']"
100851,Roasted Red Pepper and Spinach Stuffed Mushrooms,https://www.newseasonsmarket.com/recipes/roasted-red-pepper-and-spinach-stuffed-mushrooms/,,"['15 medium-size cremini mushrooms, stems removed (save stems for filling)', '1/2 tablespoon ½ Tbsp olive oil', '1/4 cup ¼ cup sweet onion, finely chopped', '1/2 cup ½ cup mushroom stems, finely chopped', '1/3 cup 1/3 cup roasted red peppers, finely chopped', '5 ounces 5 ounces frozen spinach, thawed and excess liquid squeezed out', '1-1 1/2 tablespoon 1-1½ Tbsp nutritional yeast', 'Sea salt and pepper to taste', '1 drizzle Balsamic reduction']","['Preheat oven to 375 degrees F.', 'In a skillet, over medium heat, sauté onions and mushrooms stems with olive oil for 8-10 minutes or until onions are translucent.', 'Add roasted red peppers and spinach and heat another 2-3 minutes. Remove from heat and stir in nutritional yeast. Add sea salt and pepper to taste.', 'Dividing evenly, fill mushroom caps with filling. Bake for 25-30 minutes.', 'Drizzle with balsamic reduction before serving if desired.']"
100852,Scarlet Quinoa,https://www.newseasonsmarket.com/recipes/scarlet-quinoa/,https://cdn.newseasonsmarket.com/wp-content/uploads/2016/05/ScarletQuinoa.jpg,"['1 1/2 cups quinoa, rinsed and drained', '1 pinch sea salt', '1 cup beets, peeled and grated', '1/2 cup finely chopped parsley', '1/2 cup chopped scallions', '2 1/2 tablespoons extra virgin olive oil', '1/2 cup freshly squeezed lemon juice', '3 cups baby salad greens', '1 medium carrot, julienned']","['Place quinoa and 2 1/4 cups water and salt in a sauce pan, bring to boil. Turn down to low heat, cover. Simmer until done, about 15 minutes. Remove, fluff up quinoa.', 'Stir in beets, until all the grains turn scarlet. Stir in parsley, scallions, olive oil and lemon juice. Serve on a bed of salad greens, surrounded with carrot sticks. This may be served warm, room temperature or chilled. Additional lemon juice and sea salt may be added if desired.']"
100853,Cherry Salsa,https://www.newseasonsmarket.com/recipes/cherry-salsa/,,"['1 sweet onion, diced', '1 bunch cilantro, chopped', '1 tablespoon garlic, minced', '2 limes, juiced', '6 apricots, cubed', '1 large jalapeno, chopped fine', '1 cup cherries, chopped', 'salt and pepper to taste']","['Combine ingredients, taste and adjust for seasoning. Fruit salsas are a great accompaniment to grilled meat or fish. You can mix and match the fruit and herbs to create a multitude of combinations.']"
100854,Asian Coleslaw Dressing,https://www.newseasonsmarket.com/recipes/asian-coleslaw-dressing/,,"['1/4 cup sesame oil', '1/4 cup toasted sesame oil', '1/2 cup rice wine vinegar', '2 tablespoons brown sugar', '2 teaspoons soy sauce', '1 tablespoon peeled & minced ginger', '1 clove garlic, minced', '1 tablespoon tahini', 'Hot chili paste or sriracha (optional) to taste']","['Whisk together ingredients in a small bowl. Adjust seasoning to taste.', 'Finely slice a head of cabbage, add a cup of shredded carrots, and toss with the dressing for a crunchy salad that will last a few days in the fridge even after it’s been tossed.']"
100855,Avocado Chocolate Mousse,https://www.newseasonsmarket.com/recipes/avocado-chocolate-mousse/,https://cdn.newseasonsmarket.com/wp-content/uploads/2016/05/Chocolate_avocado_mousse.jpg,"['2 avocados', '1/2 cup plus 2 tablespoons raw cacao powder', '3/4 cup maple syrup', '1/2 cup coconut cream (solids from the top of the canned coconut milk)', '1 tablespoon vanilla extract', '1/2 teaspoon cinnamon', '1/2 teaspoon sea salt', '1 tablespoon maca powder (optional)', '1/8 teaspoon cayenne (optional, omit to make anti-inflammatory)']",['Combine all ingredients in a high speed blender or food processor. Blend until it is silky smooth. Taste and adjust seasoning. Refrigerate and serve with cashew cream or whipped coconut cream.']
100856,Blueberry Corn Basil Salad,https://www.newseasonsmarket.com/recipes/blueberry-corn-basil-salad/,,"['6 ears corn, sliced off cob', '1 medium red onion, diced', '1 pint blueberries', '1/4 cup fresh lime juice', '1/4 cup extra virgin olive oil', '1/2 cup thinly sliced & packed basil leaves', 'salt & pepper to taste']","['Steam the corn with water in a large saucepan over medium heat, covered, until bright yellow, about 4 minutes. Remove the lid and continue to cook the corn, stirring frequently, until the water evaporates, about 3 minutes longer. Transfer the corn to a large bowl and let cool slightly. Mix in red onion, blueberries, lime juice and olive oil. Salt and pepper to taste. Cover bowl and refrigerate until chilled, about 2 hours. Remove the salad from the refrigerator and fold in basil. Serve immediately.']"
100857,Braised Collards with Turmeric,https://www.newseasonsmarket.com/recipes/braised-collards-with-turmeric/,,"['1 medium yellow onion, chopped', '1 bunch collard, thinly sliced', '2-3 tablespoons avocado oil', '1/4 cup water', '1/2 cup full fat coconut milk', '1/2 teaspoon ground turmeric', 'sea salt & pepper to taste']","['Heat oil in a 9 inch skillet over medium heat, add onions and saute until they just begin to turn translucent, about five minutes.', 'Trim the bottom inch from the collards, then cut into thin strips by rolling 4-5 leaves into a tight bundle and cut crosswise into 1/4-1/2 inch strips (it’s not necessary to remove the stalk). Add greens to the onions, add the water and cover, reduce heat to low, and cook for 30-40 minutes. Add the coconut milk and turmeric, stir to combine, increase heat to medium, and cook for about 10 minutes or until the mixture has thickened.']"
100858,Burrito Bowl with Kale and Black Beans,https://www.newseasonsmarket.com/recipes/burrito-bowl-with-kale-and-black-beans/,,"['1 cup brown rice, rinsed & cooked', '1 bunch curly kale, destemmed and chopped', '1/4 cup lime juice', '2 tablespoons extra virgin olive oil', '1/2 jalapeno, deseeded & minced', '1/2 teaspoon cumin', '1/4 teaspoon sea salt', '1 avocado pitted', '1/2 cup mild salsa verde', '1/2 cup coarsely chopped cilanto', '1 lime juiced', '2 cans black beans, rinsed & drained', '1 shallot, minced', '3 cloves garlic, minced or pressed', '1/4 teaspoon chili powder', '1/4 teaspoon cayenne (optional)', 'sliced cherry tomatoes', 'avocado slices', 'hot sauce', 'vegan sour cream or plain yogurt', 'sliced almonds', 'hulled hemp seeds']","['Prepare and cook rice as directed.', 'Prepare kale: whisk lime juice, olive oil, jalapeno, cumin, and sea salt. Toss the sauce with the chopped kale in a medium-mixing bowl. Set aside.', 'Prepare the avocado Sauce: blend avocado, green salsa, cilantro, and lime juice in a food processor or blender until creamy.', 'Prepare beans: Warm a little olive oil or avocado oil in a sauce pan over medium-low heat. Sauté shallot and garlic until fragrant. Add beans, chili powder, and cayenne pepper and cook until beans are warmed/softened (about 5 minutes).', 'To serve, scoop a little rice, beans, and kale mixture into a bowl. Dollop or drizzle the avocado sauce and garnish with desired veggies/toppings.']"
100859,Butternut Squash Sauce,https://www.newseasonsmarket.com/recipes/butternut-squash-sauce/,,"['1 1/2 cups butternut squash, cooked', '1/4 teaspoon Italian herbs', '1/4 cup water or broth, or more as needed', 'sea salt & pepper to taste']","['Heat squash, water and seasonings in a sauce pan over medium-low heat. Stir frequently and mash squash with spoon. For a smooth sauce, blend mixture in a food processor.']"
100860,Cacao Coco-Nut Fudge,https://www.newseasonsmarket.com/recipes/cacao-coco-nut-fudge/,,"['1/2 cup coconut oil, melted', '1/2 cup raw cacao powder', '1/2 cup almond butter', '1/4 cup raw honey', '1/4 cup unsweetened shredded coconut', '1/8 teaspoon sea salt', '1/2 teaspoon vanilla']","['Line a muffin tin with paper muffin cups. Combine all ingredients in a blender or food processor and blend/process until smooth. Divide the liquid between muffin cups, filling 1/4-1/2 inch full. Place in refrigerator for 30 minutes and enjoy once solidified. For quicker results, place in freezer. Store in an airtight container in the fridge or freezer.']"
100861,Veggie Stuffed Mushrooms,https://www.newseasonsmarket.com/recipes/veggie-stuffed-mushrooms/,,"['15 medium-size cremini mushrooms, stems removed (save stems)', '1/2 tablespoon olive oil', '1/4 cup finely chopped sweet onion', '1/4 cup finely chopped mushroom stems', '1/3 cup roasted red peppers', '5 oz frozen spinach, thawed and excess fluid squeezed out', '1-1 1/2 tablespoon nutritional yeast', 'Sea salt and pepper to taste', 'Balsamic reduction for drizzling (optional)']","['Preheat oven to 375 degrees F. In a skillet, over medium heat, sauté onions and mushrooms stems with olive oil for 8-10 minutes or until onions are translucent. Add roasted red peppers and spinach and heat another 2-3 minutes. Remove from heat and stir in nutritional yeast. Add sea salt and pepper to taste. Dividing evenly, fill mushroom caps with veggie mix. Bake for 25-30 minutes. Drizzle with balsamic reduction before serving if desired.']"
100862,Toasted Coconut Chocolate “Cookies”,https://www.newseasonsmarket.com/recipes/toasted-coconut-chocolate-cookies/,,"['1 1/2 cups unsweetened shredded coconut', '4 oz semisweet chocolate']","['Preheat oven to 350°F. Toast coconut until fragrant and lightly browned. Melt chocolate using a double boiler. When melted, remove from heat and stir in cooled toasted coconut. Place parchment or wax paper on a cookie sheet. Drop coconut chocolate mixture by spoonfuls onto cookie sheet and refrigerate until firm.']"
100863,Tangy Coleslaw,https://www.newseasonsmarket.com/recipes/tangy-coleslaw/,,"['1/4 cup apple cider vinegar', '1 tablespoon gluten-free mustard', '1 tablespoon raw honey or maple syrup', '1/4 cup extra virgin olive oil', '1 1/2 teaspoons celery seed', 'Sea salt and pepper to taste', '1 small head green cabbage, finely shredded', '1 large carrot, grated', '1 cup shredded vegetables of choice (such as snap peas, radishes, broccoli, etc.)']","['Whisk together dressing ingredients (vinegar, mustard, honey or maple syrup, olive oil, celery seed, and salt and pepper) in a bowl. Adjust seasoning to taste. Toss with cabbage and other veggies.']"
100864,Vinegar Coleslaw Dressing,https://www.newseasonsmarket.com/recipes/vinegar-coleslaw-dressing/,,"['1/2 cup apple cider vinegar', '2 tablespoons gluten-free mustard', '2 tablespoons honey', '1/2 cup extra virgin olive oil', '1 tablespoon celery seed', 'Sea salt and black pepper to taste']",['Whisk together ingredients in a small bowl. Adjust seasoning to taste.']
